
param n = 343;
param RiskLevel = 0.0005;

set STOCKS := r_efax	r_fnilx	r_usrt	r_tsla	r_mtr;

param Returns:	r_efax	r_fnilx	r_usrt	r_tsla	r_mtr :=
288	0.0029732160186668	0.0100791936645068	0.00948137584036722	0.0617880936004258	0.00196850393700783
289	-0.0171566207652744	-0.0256593014967925	-0.018976377457528	-0.0805908835182103	-0.011787819253438
290	-0.0140880724646929	-0.00292611558156541	-0.0144588132888471	-0.00985015286220636	-0.025844930417495
291	0.017756597237346	0.02494497432135	0.00574947921210427	0.0635529133974833	-0.00612244897959189
292	8.76219558979119e-05	-0.00930565497494637	-0.00808204595224721	-0.0445276384779218	-0.0533880903490759
293	-0.0072510208453605	-0.0158959537572255	-0.00139105276207552	-0.048423736820629	-0.00216919739696327
294	-0.0142171404817833	-0.0146842878120411	-0.00975127390347924	-0.0486221822053487	-0.0652173913043478
295	0.00692312936078755	0.018628912071535	0.0126607736350141	-0.0377992886270621	0.0813953488372094
296	-0.00238922291133563	-0.00804681784930501	0.0132962941191169	-0.0584497220480029	-0.00215053763440875
297	0.0137839659150296	0.0176991150442478	0.00430863489431102	0.196412108348135	0.0495689655172415
298	0.00524007576772578	0.00507246376811583	0.00955541216170694	-0.0081950456674549	-0.0143737166324436
299	0.00431272802858318	0.0129776496034608	0.00521536808426941	0.0472112955339679	-0.0166666666666667
300	0.00227777838422051	0.000711743772241978	0.0186394788439329	-0.00839050343249299	0.0169491525423729
301	7.44746889257665e-05	0.00640113798008534	0.0139596504631497	0.0204835057005899	0.0125000000000001
302	0.00417233334375168	-0.00141342756183743	-0.00669768347304096	-0.043873770252073	-0.00411522633744865
303	0.0056884106678362	0.00283085633404099	0.00056185818438515	0.0368307422524617	-0.00206611570247929
304	-0.00445120893447155	-0.0169371912491179	-0.00992133466131022	-0.0693207921497863	-0.0165631469979296
305	-0.00114859694982699	0.000717875089734371	-0.0173945126383003	0.0026180753118501	0.0294736842105262
306	0.00081604034039283	0.00717360114777616	0.00558005862078916	0.0231038299441403	-0.0408997955010224
307	-0.0128865543761965	-0.0071225071225071	-0.00133949102461086	-0.0117015328358208	0.0277185501066098
308	-0.00505668780096205	-0.00717360114777616	-0.00249084158945238	-0.048160496406206	-0.0103734439834026
309	0.00752294647183161	0.00433526011560697	0.00997608479576372	0.0160566022163007	-0.00838574423480066
310	0.011774560924529	0.0165467625899281	0.0172281195548194	-0.033854358269468	-0.00211416490486272
311	-0.00365288602270454	-0.00212314225053087	-0.00771544990055431	-0.0119927651664902	0
312	-0.00224190249282337	-0.00283687943262405	0.0032240091029775	0.0398011056546391	-0.0275423728813559
313	-0.00341388381192885	0.00497866287339974	-0.00945179548386406	0.0508322555208477	0.0348583877995643
314	0.0153340601568787	0.0127388535031847	0.0206106480682958	-0.00925245619266564	0.0315789473684211
315	0.0112869338415672	0.0139762403913347	-0.000186967090500999	0.0442765213449188	0.0224489795918366
316	-0.00715763678272483	0	0.00542354581216484	0.000824841921565929	0.0259481037924152
317	3.67302070738026e-05	0.00137835975189522	0.000558091538619357	-0.0298574710813559	-0.0330739299610895
318	0.00718446275956494	0.00550584996558844	-0.00316047586613722	0.0191215964268541	-0.0140845070422534
319	0.00435516977836016	0.00752908966461336	-0.000745934366764901	-0.0099151332538484	0
320	-0.00543549939080209	-0.000679347826086942	0.00485251941573281	0.0368673883528583	-0.0244897959183674
321	0.00470003666262017	0.00475866757307944	0.00798662704309063	0.0859569057795638	-0.0167364016736402
322	-0.000386778212196002	-0.0047361299052773	-0.00847611940298514	-0.0394716480266798	-0.00212765957446804
323	0.00709834935606758	0.0122365737593474	0.0182122278719154	0.0090408699190383	-0.0149253731343284
324	0.00982205061891044	0.002686366689053	0.000730078468149758	0.00125878463857464	-0.025974025974026
325	-0.00296076106922137	-0.00602813127930341	0.00310045584167587	-0.0339966246912567	0.0111111111111111
326	-0.0156944345492466	-0.00741239892183285	0.0101818363636364	0.006101038256853	-0.0527472527472528
327	0.00865083861872723	0.00950441276306849	0.00683941672355262	0.0349518148368102	0.0394431554524364
328	-0.00205405467868631	-0.00874243443174169	-0.00554161611622482	-0.0328307170404687	-0.0401785714285716
329	0.0093887548067327	0.0115332428765265	0.00359520036679489	0.0134919506635024	0.0232558139534885
330	0.000155023965393371	0.00268276324614347	0.00358224955822133	0.0120646938722886	0
331	-0.00157389320327912	0	0.000535463154300667	-0.0453264988567895	0
332	0.000477686632935394	-0.00133779264214044	-0.00338926144507204	-0.0146720296091045	0.0363636363636362
333	0.00109816303725478	0.00535833891493637	0.00877039571810261	-0.0250576373828006	-0.013157894736842
334	-0.0131273619456699	-0.00732844770153227	0.00372602903254035	0.0479172850812408	0.0222222222222221
335	0.0118521449263794	0.0013422818791946	-0.00229805550645218	-0.0345906319502971	-0.0934782608695652
336	-0.0157729342428499	-0.0080428954423592	-0.00389790935325844	-0.0164988284479897	0.0815347721822542
337	0.0131141817299527	0	-0.0202774631754276	-0.0039488926585115	-0.0266075388026608
338	0.00633448273079036	0.00675675675675673	0.0105301012879411	-0.0110293379109031	-0.0182232346241458
339	0.0130889812816637	0.00738255033557043	0.0132950413223141	0.0133074378225331	0.0162412993039444
340	-0.0078693681920293	-0.011325782811459	-0.00070923756350228	-0.0644437100439022	-0.0388127853881278
341	-0.0125487982414017	-0.00741239892183285	-0.0131299146002499	-0.0188222790507601	0.0190023752969121
342	-0.0163050106076005	-0.0224032586558045	-0.0246314100077564	-0.0442482120366519	0.181818181818182
343	0.0094453866138188	0.0118055555555556	0.014377861751152	-0.0308532311739501	-0.0157790927021696;

